idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
2511,125.55000000000001,-1.3848644246336552e-53,5.12509610589636e-18,-1.678800053607531,-1.1294564044220202e-51,4.1798839778950027e-16,1.295175786078988,1.2220964632196714e-50,-4.5227256280583e-15,-0.27377968598587543,0.0,70.0,255.0,255.0,255.0
2512,125.60000000000001,-5.2839343019614375e-53,1.9554745311591446e-17,-1.6143835276756384,-4.436181126327377e-52,1.6417386576744344e-16,1.281126519668565,1.2486302896184786e-50,-4.6209218181922446e-15,-0.28814692554504084,0.0,70.0,255.0,255.0,255.0
2513,125.65,-5.821045550961033e-53,2.1542482682640704e-17,-1.5506874016406744,1.1917388519645862e-52,-4.410378402972415e-17,1.266361093524484,8.646683291847687e-51,-3.1999582110494705e-15,-0.30245682757910064,0.0,70.0,255.0,255.0,255.0
2514,125.7,-4.0921954499968513e-53,1.514436690861903e-17,-1.48774741832319,4.2105021655203095e-52,-1.5582195533750364e-16,1.250880836910655,3.271529902239444e-51,-1.2107253868353432e-15,-0.3167696844883938,0.0,70.0,255.0,255.0,255.0
2515,125.75,-1.6105433854407229e-53,5.96028714889034e-18,-1.425599317949609,4.4632687542040305e-52,-1.6517632271325846e-16,1.2346841250756446,-1.1841328510099119e-51,4.3822301704228175e-16,-0.3311498530577328,0.0,70.0,255.0,255.0,255.0
2516,125.80000000000001,3.710733042071793e-54,-1.3732653627068173e-18,-1.3642790058156256,3.0263693145103976e-52,-1.1199965363327547e-16,1.2177658516048817,-3.274597603926422e-51,1.2118606796257642e-15,-0.34563018559732317,0.0,70.0,255.0,255.0,255.0
2517,125.85000000000001,1.4158259290696748e-53,-5.2396782144372076e-18,-1.3038227327891208,1.188671150277608e-52,-4.399025475068205e-17,1.2001211065159123,-3.345694777483101e-51,1.2381722694719666e-15,-0.36016766443314197,0.0,70.0,255.0,255.0,255.0
2518,125.9,1.5597444544847874e-53,-5.772290837775022e-18,-1.2442668951640343,-3.1932546297270405e-53,1.1817573313921204e-17,1.1817490851615675,-2.3168718052582677e-51,8.574262184640464e-16,-0.3746837405552039,0.0,70.0,255.0,255.0,255.0
2519,125.95,1.0965004660969708e-53,-4.057920883045087e-18,-1.185647824272964,-1.1282006549806599e-52,4.1752367095722584e-17,1.162652732460392,-8.766037953193291e-52,3.244128896583892e-16,-0.3891074506010783,0.0,70.0,255.0,255.0,255.0
2520,126.0,4.315437995041275e-54,-1.5970541282027637e-18,-1.1280016219179951,-1.1959292582920331e-52,4.425886227976013e-17,1.1428383401014597,3.1728744115926885e-52,-1.1742150352120972e-16,-0.403371277562492,0.0,70.0,255.0,255.0,255.0
2521,126.05000000000001,-9.942879219506237e-55,3.67965344930926e-19,-1.071363990262818,-8.10913213821391e-53,3.001021674360161e-17,1.1223156047041427,8.774257835089744e-52,-3.2471709044475525e-16,-0.41744577208870925,0.0,70.0,255.0,255.0,255.0
2522,126.10000000000001,-3.7936941431726356e-54,1.4039675461573976e-18,-1.0157700614475809,-3.185034747830586e-53,1.1787153235284601e-17,1.1010937628925888,8.964762137476215e-52,-3.3176725969562395e-16,-0.4313841882814695,0.0,70.0,255.0,255.0,255.0
2523,126.15,-4.1793226697812094e-54,1.5466806684593862e-18,-0.9612546139735592,8.556299992623058e-54,-3.1665092259607864e-18,1.0791771858759958,6.208039291853901e-52,-2.2974666280671247e-16,-0.4452872777994221,0.0,70.0,255.0,255.0,255.0
2524,126.2,-2.93806414391033e-54,1.087316623561319e-18,-0.9078523428599813,3.0230045440233155e-53,-1.1187513045386648e-17,1.0565650351126465,2.3488527903787125e-52,-8.692617179821212e-17,-0.4592600002894409,0.0,70.0,255.0,255.0,255.0
2525,126.25,-1.1563181257578939e-54,4.2792936392072136e-19,-0.8555981104622945,3.204482789641018e-53,-1.1859126405781999e-17,1.0332511858470517,-8.50169136271634e-53,3.14629970425564e-17,-0.4734090460183249,0.0,70.0,255.0,255.0,255.0
2526,126.30000000000001,2.6641864573068846e-55,-9.859601701688107e-20,-0.8045272242752761,2.1728354077516816e-53,-8.041213341131008e-18,1.009224130510814,-2.3510553010947474e-52,8.700768215325595e-17,-0.4877867260457802,0.0,70.0,255.0,255.0,255.0
2527,126.35000000000001,1.0165172819937878e-54,-3.761919701923796e-19,-0.7546756974112131,8.534274885462705e-54,-3.158358190456403e-18,0.9844725132424736,-2.402100775073858e-52,8.8896769310529e-17,-0.5023328784757863,0.0,70.0,255.0,255.0,255.0
2528,126.4,1.119846134276959e-54,-4.144318360625214e-19,-0.7060799729510288,-2.292653673221766e-54,8.484635899218921e-19,0.9589908426632354,-1.663439114832932e-52,6.156043276280404e-17,-0.5169298522098575,0.0,70.0,255.0,255.0,255.0
2529,126.45,7.872519146716112e-55,-2.9134561120019037e-19,-0.6587766131448896,-8.100116262866616e-54,2.997685085824001e-18,0.9327795280214879,-6.293732083215658e-53,2.3291797534459963e-17,-0.5314525482436383,0.0,70.0,255.0,255.0,255.0
2530,126.5,3.0983450799029724e-55,-1.1466332748012125e-19,-0.61280202014888,-8.586385756437424e-54,3.1776433433678885e-18,0.9058455878388716,2.278021334938491e-53,-8.430484649015775e-18,-0.5457485290421005,0.0,70.0,255.0,255.0,255.0
2531,126.55000000000001,-7.138666097213116e-56,2.6418723136598516e-20,-0.5681920543610024,-5.822094927928125e-54,2.1546366209224235e-18,0.8782046751172778,6.2996336928924775e-53,-2.331363816826873e-17,-0.5597478365467201,0.0,70.0,255.0,255.0,255.0
2532,126.60000000000001,-2.7237498480251526e-55,1.0080033461212111e-19,-0.5249815526371522,-2.2867520635449463e-54,8.462795265410155e-19,0.8498708041841996,6.436409628192144e-53,-2.3819817546492057e-17,-0.573605230214036,0.0,70.0,255.0,255.0,255.0
2533,126.65,-3.000618673266258e-55,1.1104667579070008e-19,-0.48320497394258244,6.143147002640196e-55,-2.273451337267824e-19,0.8208441520958742,4.4571716747782605e-53,-1.6495068244503775e-17,-0.5875915417994371,0.0,70.0,255.0,255.0,255.0
2534,126.7,-2.109435147761133e-55,7.806582123944287e-20,-0.44289713742756476,2.1704196112333142e-54,-8.032272979093621e-19,0.7911116500042559,1.6864004290754818e-53,-6.2410183396277615e-18,-0.6019836062720552,0.0,70.0,255.0,255.0,255.0
2535,126.75,-8.301990620329438e-56,3.072394599976386e-20,-0.40409380894215685,2.3007151293395015e-54,-8.514469676895586e-19,0.7606457914686687,-6.10393977037638e-54,2.2589415535067555e-18,-0.6171448098429344,0.0,70.0,255.0,255.0,255.0
2536,126.80000000000001,1.912799815783688e-56,-7.07887552951299e-21,-0.3668325582806979,1.560025634195676e-54,-5.773331425586866e-19,0.7293971690199624,-1.6879817606224295e-53,6.246870519819006e-18,-0.6332152144789049,0.0,70.0,255.0,255.0,255.0
2537,126.85000000000001,7.298265721627325e-56,-2.7009368256104797e-20,-0.3311540920401606,6.1273336871707175e-55,-2.267599157076579e-19,0.6973242700207782,-1.724630762029987e-53,6.382500875439234e-18,-0.649646200666143,0.0,70.0,255.0,255.0,255.0
2538,126.9,8.040133502954406e-56,-2.975486710027878e-20,-0.29710013127862006,-1.646051278343111e-55,6.091694498523684e-20,0.6644325489533481,-1.1942955507837097e-53,4.419840215211042e-18,-0.6655039805924912,0.0,70.0,255.0,255.0,255.0
2539,126.95,5.652214443284214e-56,-2.0917673757581112e-20,-0.2647108371448258,-5.81562182066638e-55,2.1522410581344631e-19,0.6307738719615291,-4.518696330862744e-54,1.6722758240510862e-18,-0.679819739956733,0.0,70.0,255.0,255.0,255.0
2540,127.0,2.224511682288026e-56,-8.23245651893415e-21,-0.23402274408246715,-6.1647476092058554e-55,2.2814452739034548e-19,0.5964505749576748,1.635545732120566e-54,-6.052815650112404e-19,-0.6913242595595648,0.0,70.0,255.0,255.0,255.0
2541,127.05000000000001,-5.125331659216414e-57,1.8967789814534384e-21,-0.2050657796490583,-4.180076088545814e-55,1.5469594931232227e-19,0.5616414460055726,4.52293349597245e-54,-1.6738439110072907e-18,-0.6995375060024178,0.0,70.0,255.0,255.0,255.0
2542,127.10000000000001,-1.9555644062577879e-56,7.237138412298078e-21,-0.17785859948190988,-1.6418141132334054e-55,6.07601362896164e-20,0.5264968243574331,4.621134199278068e-54,-1.7101859552648758e-18,-0.7064117386816332,0.0,70.0,255.0,255.0,255.0
2543,127.15,-2.154347279155047e-56,7.972792610415078e-21,-0.152416097213315,4.410581107322545e-56,-1.6322646214165325e-20,0.4910002721374093,3.2001052835657766e-54,-1.1842926163403983e-18,-0.7152716034298123,0.0,70.0,255.0,255.0,255.0
2544,127.2,-1.5145062955255333e-56,5.604873790881545e-21,-0.12875857226816895,1.5582911703323715e-55,-5.766912534442343e-20,0.4549696640144518,1.2107810326961482e-54,-4.480849565765789e-19,-0.7295969210819653,0.0,70.0,255.0,255.0,255.0
2545,127.25,-5.960561088226757e-57,2.205880075972735e-21,-0.10691913081186982,1.6518391434284027e-55,-6.113114187182322e-20,0.4180405800292128,-4.3824315810587395e-55,1.6218470653820799e-19,-0.7540021612438458,0.0,70.0,255.0,255.0,255.0
2546,127.30000000000001,1.3733284790286974e-57,-5.082403963007777e-22,-0.08695451426524767,1.1200480122264976e-55,-4.145065469060263e-20,0.37956944789006725,-1.2119163776654913e-54,4.485051242101556e-19,-0.7902347615102906,0.0,70.0,255.0,255.0,255.0
2547,127.35000000000001,5.239919034038218e-57,-1.939185393087528e-21,-0.0689621860228631,4.399227657629113e-56,-1.628062945080766e-20,0.33901710387818373,-1.2382291768124012e-54,4.582429456202717e-19,-0.8311441406434805,0.0,70.0,255.0,255.0,255.0
2548,127.4,5.77255613665781e-57,-2.1363033413815435e-21,-0.05305280387742929,-1.1818116458590376e-56,4.373639871424534e-21,0.2964550338257192,-8.574656264260192e-55,3.173302501505511e-19,-0.8645723096511476,0.0,70.0,255.0,255.0,255.0
2549,127.45,4.05810738817918e-57,-1.5018214059450746e-21,-0.03931668264029117,-4.175428606631078e-56,1.5452395564247454e-20,0.252559872913069,-3.244277999218545e-55,1.200640022552288e-19,-0.8797394288633178,0.0,70.0,255.0,255.0,255.0
2550,127.5,1.5971275300267315e-57,-5.91063784956798e-22,-0.027796816586122392,-4.426089645077583e-56,1.6380040096947415e-20,0.2084810909393874,1.1742690030293366e-55,-4.34572611415915e-20,-0.8689111980298309,0.0,70.0,255.0,255.0,255.0
2551,127.55000000000001,-3.679822568984029e-58,1.3618260374966718e-22,-0.01846857354635243,-3.0011596036017413e-56,1.1106669450088304e-20,0.1656687531100859,3.2473201468952035e-55,-1.201765858333315e-19,-0.8286620959742838,0.0,70.0,255.0,255.0,255.0
2552,127.60000000000001,-1.4040320735750097e-57,5.196031600520325e-22,-0.011229941275113803,-1.1787694981823794e-56,4.362381513614264e-21,0.12561488134195903,3.317825079715368e-55,-1.2278582721621068e-19,-0.7602463840584193,0.0,70.0,255.0,255.0,255.0
2553,127.65,-1.5467517550807822e-57,5.724207551110936e-22,-0.005907085412156526,3.1666547611362647e-57,-1.1719132715327642e-21,0.08964411470424395,2.2975722213829847e-55,-8.502838426180631e-20,-0.6683669901336131,0.0,70.0,255.0,255.0,255.0
2554,127.7,-1.0873665974613833e-57,4.0241183289875607e-22,-0.0022655298046894085,1.1188027232006056e-56,-4.140456912566367e-21,0.05877818232859771,8.693016699126658e-56,-3.217105244433704e-20,-0.5602986967987346,0.0,70.0,255.0,255.0,255.0
2555,127.75,-4.2794903188017646e-58,1.5837506385445685e-22,-2.926717929675472e-05,1.1859671460262923e-56,-4.389018515966469e-21,0.03361424502437049,-3.1464443105861057e-56,1.164433802815784e-20,-0.44371267367678247,0.0,70.0,255.0,255.0,255.0
2556,127.80000000000001,9.860054856490893e-59,-3.649001869789084e-23,0.001095894697747641,8.04158292141995e-57,-2.9760231097505832e-21,0.014406914960919464,-8.70116810925884e-56,3.220121912317067e-20,-0.32429429048948666,0.0,70.0,255.0,255.0,255.0
2557,127.85000000000001,3.762092602618186e-58,-1.3922724712060149e-22,0.0014114243167951917,3.158503351004083e-57,-1.1688966036494012e-21,0.0011848159754218254,-8.890085507374595e-56,3.290036324457108e-20,-0.2080530737051735,0.0,70.0,255.0,255.0,255.0
2558,127.9,4.144508836653172e-58,-1.5337967906283097e-22,0.0012143762952898235,-8.48502585954647e-58,3.1401321470652485e-22,-0.006398392409597887,-6.156326212717512e-56,2.2783286896674183e-20,-0.10364551070026674,0.0,70.0,255.0,255.0,255.0
2559,127.95,2.9135900166635392e-58,-1.07825925649949e-22,0.000771585075835403,-2.9978228617134294e-57,1.1094320860180173e-21,-0.00917973509460485,-2.3292868043212064e-56,8.620207522119235e-21,-0.020003779279998992,0.0,70.0,255.0,255.0,255.0
2560,128.0,1.1466859749397427e-58,-4.243647046102925e-23,0.0002964027858293384,-3.177789390275854e-57,1.1760339669184484e-21,-0.008398770337597786,8.430872120510683e-57,-3.1200909710399897e-21,0.03610035427533619,0.0,70.0,255.0,255.0,255.0
2561,128.05,-2.641993736123149e-59,9.777471041895856e-24,-6.829195792437559e-05,-2.154735649662361e-57,7.974229889140183e-22,-0.00556969966707123,2.3314709680833303e-56,-8.628290659351152e-21,0.062111519004774046,0.0,70.0,255.0,255.0,255.0
2562,128.1,-1.0080496747226182e-58,3.730582843037259e-23,-0.00026056718087778466,-8.463184221925233e-58,3.1320490098333323e-22,-0.0021876184371203812,2.3820912323446367e-56,-8.815625762073353e-21,0.061573830394471785,0.0,70.0,255.0,255.0,255.0
2563,128.15,-1.1105177958048383e-58,4.109796114022918e-23,-0.0002870538016364137,2.2735558268227554e-58,-8.413958729331704e-23,0.0005876833723759492,1.6495826370401958e-56,-6.104763324890372e-21,0.042639475825115396,0.0,70.0,255.0,255.0,255.0
2564,128.20000000000002,-7.806940920403427e-59,2.889186970104089e-23,-0.00020179884364018974,8.032642148476726e-58,-2.97271431505704e-22,0.0020763291453911588,6.241305181583235e-57,-2.3097776441404884e-21,0.01613292813779786,0.0,70.0,255.0,255.0,255.0
2565,128.25,-3.072535809571657e-59,1.137081798965878e-23,-7.942088709729785e-05,8.51486100840599e-58,-3.1511735170736587e-22,0.0022009761861557352,-2.259045376181059e-57,8.3602585600185545e-22,-0.00583932617515564,0.0,70.0,255.0,255.0,255.0
2566,128.3,7.07920088002563e-60,-2.6198654696957052e-24,1.8298774975383796e-05,5.773596772295667e-58,-2.1366884590551845e-22,0.0014923965278755948,-6.247157630745547e-57,2.3119435142342088e-21,-0.01614805592581956,0.0,70.0,255.0,255.0,255.0
2567,128.35,2.70106096272401e-59,-9.996066600893068e-24,6.981876569026163e-05,2.2677033776604417e-58,-8.392300028394498e-23,0.0005861705935737789,-6.38279422004024e-57,2.362139803722633e-21,-0.016498658129090165,0.0,70.0,255.0,255.0,255.0
2568,128.4,2.975623465663005e-59,-1.1012165498090204e-23,7.69158343327617e-05,-6.091974477445744e-59,2.2545134466744872e-23,-0.00015746928503342187,-4.4200433544330153e-57,1.6357664028874352e-21,-0.011425213113025528,0.0,70.0,255.0,255.0,255.0
2569,128.45000000000002,2.0918635149794355e-59,-7.74155315421858e-24,5.4071837186919444e-05,-2.152339976772574e-58,7.965364000479855e-23,-0.0005563507177287738,-1.6723526831209175e-57,6.189030544427243e-22,-0.004322805066071019,0.0,70.0,255.0,255.0,255.0
2570,128.5,8.232834888904309e-60,-3.0468014976103487e-24,2.1280762559884317e-05,-2.281550130865492e-58,8.443543991101731e-23,-0.0005897497916405238,6.053093842130134e-58,-2.2401245296724905e-22,0.001564642732974967,0.0,70.0,255.0,255.0,255.0
2571,128.55,-1.8968661588605664e-60,7.0199083688315085e-25,-4.90314197713294e-06,-1.5470305925595605e-58,5.725239470807365e-23,-0.0003998864444312771,1.6739208421480473e-57,-6.19483397585374e-22,0.004326858544655581,0.0,70.0,255.0,255.0,255.0
2572,128.6,-7.237471036691298e-60,2.678437973197016e-24,-1.870788188324339e-05,-6.076292887174445e-59,2.248710015247991e-23,-0.00015706393717496573,1.7102645567138203e-57,-6.329334528168902e-22,0.004420802121886889,0.0,70.0,255.0,255.0,255.0
2573,128.65,-7.973159046035012e-60,2.950700852131142e-24,-2.0609535694629516e-05,1.6323396415426003e-59,-6.04095057361538e-24,4.219376775741186e-05,1.184347047330877e-57,-4.383022866596505e-22,0.003061376626988661,0.0,70.0,255.0,255.0,255.0
2574,128.70000000000002,-5.605131395148698e-60,2.074342915835478e-24,-1.4488505107502205e-05,5.767177586134326e-59,-2.1343128513485142e-23,0.0001490737255239004,4.481055509022707e-58,-1.6583457363108285e-22,0.0011582921264908924,0.0,70.0,255.0,255.0,255.0
2575,128.75,-2.2059814599006853e-60,8.163880007826278e-25,-5.7021631422394746e-06,6.113395150565308e-59,-2.2624407936723666e-23,0.0001580229804065011,-1.621921606708569e-58,6.002395586708925e-23,-0.00041924475674386705,0.0,70.0,255.0,255.0,255.0
2576,128.8,5.082637554166111e-61,-1.8809787783688867e-25,1.3137929331479069e-06,4.145255979425757e-59,-1.5340732926776217e-23,0.00010714924984951369,-4.4852573784719376e-58,1.6599007610748897e-22,-0.001159378252804164,0.0,70.0,255.0,255.0,255.0
2577,128.85,1.9392745195250718e-60,-7.176852918949939e-25,5.012761842711896e-06,1.6281377720933701e-59,-6.025400325974767e-24,4.2085155126084695e-05,-4.582640068150402e-58,1.6959400754492785e-22,-0.0011845503584573852,0.0,70.0,255.0,255.0,255.0
2578,128.9,2.1364015275099814e-60,-7.906379104343654e-25,5.522308445756376e-06,-4.3738408872464543e-60,1.6186678277165695e-24,-1.1305785996224843e-05,-3.173448348904934e-58,1.1744274375116777e-22,-0.0008202933949291266,0.0,70.0,255.0,255.0,255.0
2579,128.95000000000002,1.5018904308004264e-60,-5.558185091233369e-25,3.882183243089411e-06,-1.545310576811564e-59,5.718874049142012e-24,-3.994418436682797e-05,-1.2006952048816719e-58,4.44352400816082e-23,-0.00031036343989256245,0.0,70.0,255.0,255.0,255.0
2580,129.0,5.9109095069841734e-61,-2.1875050552016418e-25,1.5278900090735795e-06,-1.6380792936063174e-59,6.06219183587739e-24,-4.2342129985481094e-05,4.345925847041498e-59,-1.6083370501107902e-23,0.00011233629400050184,0.0,70.0,255.0,255.0,255.0
2581,129.05,-1.3618886280589116e-61,5.040067446440208e-26,-3.5202975545869864e-07,-1.1107179921074142e-59,4.110536999031222e-24,-2.871055496677779e-05,1.2018210924072918e-58,-4.447690684458225e-23,0.00031065446656108176,0.0,70.0,255.0,255.0,255.0
2582,129.1,-5.1962704140899684e-61,1.9230319438295804e-25,-1.3431654876041996e-06,-4.362582011990256e-60,1.6145011514191645e-24,-1.1276683329372912e-05,1.2279147054634058e-58,-4.5442577362821154e-23,0.00031739931194265335,0.0,70.0,255.0,255.0,255.0
2583,129.15,-5.7244706400491675e-61,2.118507896063185e-25,-1.4796980883959899e-06,1.1719671335599165e-60,-4.337207372508938e-25,3.0293762274875446e-06,8.503229223109566e-59,-3.146868834502072e-23,0.0002197969527278434,0.0,70.0,255.0,255.0,255.0
2584,129.20000000000002,-4.024303280530052e-61,1.4893112065786866e-25,-1.0402278648554451e-06,4.140647211119311e-60,-1.5323676830829076e-24,1.070301194341143e-05,3.217253105039649e-59,-1.1906386695349977e-23,8.31616330793574e-05,0.0,70.0,255.0,255.0,255.0
2585,129.25,-1.583823428929856e-61,5.861402129802775e-26,-4.0939689405484677e-07,4.389220238599566e-60,-1.6243594067858917e-24,1.1345539535423285e-05,-1.1644873210803132e-59,4.309526137342416e-24,-3.010041925813961e-05,0.0,70.0,255.0,255.0,255.0
2586,129.3,3.649169580695138e-62,-1.3504820020720514e-26,9.432608868688354e-08,2.976159890038998e-60,-1.101415069348666e-24,7.692970017597469e-06,-3.2202699115722333e-59,1.1917551270840096e-23,-8.323961344016307e-05,0.0,70.0,255.0,255.0,255.0
2587,129.35,1.3923364611091418e-61,-5.152748563683886e-26,3.599001077049002e-07,1.1689503270273323e-60,-4.326042797018821e-25,3.021578191406978e-06,-3.290187537032194e-59,1.2176301906356745e-23,-8.504688931322793e-05,0.0,70.0,255.0,255.0,255.0
2588,129.4,1.5338672850968462e-61,-5.676524799090873e-26,3.9648390782758136e-07,-3.140276469931963e-61,1.162151212870086e-25,-8.117189137253256e-07,-2.278433403388932e-59,8.432009628914974e-24,-5.889441598224731e-05,0.0,70.0,255.0,255.0,255.0
2589,129.45000000000002,1.0783088141159455e-61,-3.9905973508138e-26,2.787282163323676e-07,-1.1094830763616e-60,4.105966831896155e-25,-2.8678634068177533e-06,-8.620603713418973e-60,3.1903066997916852e-24,-2.22830924248672e-05,0.0,70.0,255.0,255.0,255.0
2590,129.5,4.243842087352463e-62,-1.5705579671947177e-26,1.0969756714580603e-07,-1.1760880183350937e-60,4.352457912661771e-25,-3.040028156212046e-06,3.120234372797519e-60,-1.1547340482617131e-24,8.065383032056718e-06,0.0,70.0,255.0,255.0,255.0
2591,129.55,-9.77792042191483e-63,3.618605618479707e-27,-2.527459928883697e-08,-7.97459639081848e-61,2.9512327836344416e-25,-2.0613251036120814e-06,8.628687222160234e-60,-3.1932982387781015e-24,2.2303987199570547e-05,0.0,70.0,255.0,255.0,255.0
2592,129.6,-3.730754303466019e-62,1.3806748164397237e-26,-9.643494321540214e-08,-3.1321929611907035e-61,1.1591596738836695e-25,-8.096294362549911e-07,8.816030934947207e-60,-3.2626302626058293e-24,2.2788245310258515e-05,0.0,70.0,255.0,255.0,255.0
2593,129.65,-4.109985003382187e-62,1.5210202357316403e-26,-1.0623754291433609e-07,8.41434544128728e-62,-3.113974789713881e-26,2.174994274137703e-07,6.105043904461588e-60,-2.2593501706392193e-24,1.5780711201145764e-05,0.0,70.0,255.0,255.0,255.0
2594,129.70000000000002,-2.889319759337291e-62,1.0692773374683355e-26,-7.468500047402511e-08,2.9728509432708838e-61,-1.10019049675555e-25,7.684416838595853e-07,2.309883803279348e-60,-8.548401038167834e-25,5.970736620111218e-06,0.0,70.0,255.0,255.0,255.0
2595,129.75,-1.137134060111303e-62,4.2082973897609014e-27,-2.9393374528377565e-08,3.151318347408076e-61,-1.1662375827881716e-25,8.145730894248921e-07,-8.360642803869252e-61,3.0941005570444754e-25,-2.1611128700872794e-06,0.0,70.0,255.0,255.0,255.0
2596,129.8,2.619985880707857e-63,-9.696024531983618e-28,6.772308468464102e-09,2.1367866628839585e-61,-7.907804410511025e-26,5.523303968508573e-07,-2.31204977291858e-60,8.556416842723189e-25,-5.976335358119022e-06,0.0,70.0,255.0,255.0,255.0
2597,129.85,9.996526027726555e-63,-3.699507020750125e-27,2.583966515670817e-08,8.39268574489496e-62,-3.1059589851585255e-26,2.1693955361298986e-07,-2.362248369466901e-60,8.742191440665736e-25,-6.106091927806085e-06,0.0,70.0,255.0,255.0,255.0
2598,129.9,1.1012671625602818e-62,-4.0755614383568875e-27,2.846626382976309e-08,-2.2546170658294247e-62,8.343870301547112e-27,-5.8278795929751246e-08,-1.6358415839570303e-60,6.053910536418979e-25,-4.228428822335777e-06,0.0,70.0,255.0,255.0,255.0
2599,129.95000000000002,7.74190896189713e-63,-2.8651199905954137e-27,2.0011785563733046e-08,-7.965730094675344e-62,2.9479515512604535e-26,-2.0590332862058789e-07,-6.189314996984318e-61,2.2905371547544397e-25,-1.599854055577733e-06,0.0,70.0,255.0,255.0,255.0
2600,130.0,3.046941530927474e-63,-1.1276098870964339e-27,7.875930967704298e-09,-8.443932062813743e-62,3.124924184909151e-26,-2.1826420148752455e-07,2.2402274875018425e-61,-8.290617455607541e-26,5.790684482923917e-07,0.0,70.0,255.0,255.0,255.0
2601,130.05,-7.020231009166137e-64,2.5980419431373743e-28,-1.8146345850194104e-09,-5.725502607173501e-62,2.1188898056996994e-26,-1.479964837913487e-07,6.1951186951409435e-61,-2.2926849831117353e-25,1.6013542329055564e-06,0.0,70.0,255.0,255.0,255.0
2602,130.1,-2.6785610762460277e-63,9.912799186032655e-28,-6.923717411430575e-09,-2.2488133676727995e-62,8.322392017974158e-27,-5.8128778196968895e-08,6.329625429203922e-61,-2.342463136604658e-25,1.6361224009658378e-06,0.0,70.0,255.0,255.0,255.0
2603,130.15,-2.950836468589413e-63,1.0920433961111532e-27,-7.6275124047163e-09,6.041228220304213e-63,-2.2357333090495852e-27,1.5615756305235086e-08,4.383224313665348e-61,-1.6221404392837298e-25,1.133004088197355e-06,0.0,70.0,255.0,255.0,255.0
2604,130.20000000000002,-2.0744382542156063e-63,7.67706587698307e-28,-5.362141780907067e-09,2.134410945992549e-62,-7.89901237486314e-27,5.517163062276663e-08,1.6584219551437847e-61,-6.137475808499325e-26,4.2867960219970944e-07,0.0,70.0,255.0,255.0,255.0
2605,130.25,-8.16425522596864e-64,3.0214215862483926e-28,-2.1103493424396375e-09,2.2625447771742064e-62,-8.373209117548911e-27,5.848371652520603e-08,-6.002671461381222e-62,2.2214642519854085e-26,-1.5516092308228997e-07,0.0,70.0,255.0,255.0,255.0
2606,130.3,1.8810652295860008e-64,-6.96143240565841e-29,4.862298716135369e-10,1.5341437998544266e-62,-5.677548122877731e-27,3.965553831453763e-08,-1.6599770513779676e-61,6.14323089723751e-26,-4.290815735032036e-07,0.0,70.0,255.0,255.0,255.0
2607,130.35,7.177182772575626e-64,-2.6561265366293383e-28,1.8552044890141263e-09,6.025677257962388e-63,-2.2299782203114005e-27,1.5575559174885673e-08,-1.6960180221466896e-61,6.276611057528925e-26,-4.383976760572658e-07,0.0,70.0,255.0,255.0,255.0
2608,130.4,7.906742487548389e-64,-2.9261214608772417e-28,2.0437857891021042e-09,-1.6187422229226326e-63,5.990629346511945e-28,-4.184229291188947e-09,-1.1744814150910905e-61,4.346512207159423e-26,-3.035875304536419e-07,0.0,70.0,255.0,255.0,255.0
2609,130.45000000000002,5.558440549652993e-64,-2.057063601978144e-28,1.4367815598952316e-09,-5.719136892948518e-63,2.1165339868480227e-27,-1.4783193870478518e-08,-4.443728235908193e-62,1.6445316864529512e-26,-1.1486435322110722e-07,0.0,70.0,255.0,255.0,255.0
2610,130.5,2.18760559459987e-64,-8.095874740292187e-29,5.654664020542523e-10,-6.062470458830826e-63,2.2435946211041456e-27,-1.567066461329967e-08,1.6084109705064433e-62,-5.952395523340981e-27,4.1575244036767105e-08,0.0,70.0,255.0,255.0,255.0
2611,130.55,-5.040299091778337e-65,1.8653101912600192e-29,-1.3028490143473518e-10,-4.110725922442075e-63,1.5212944345139246e-27,-1.0625669466801807e-08,4.447895103709222e-62,-1.6460737578327137e-26,1.1497206110725887e-07,0.0,70.0,255.0,255.0,255.0
2612,130.6,-1.9231203278422052e-64,7.117069604847059e-29,-4.971005446259285e-10,-1.614575355121604e-63,5.97520863271432e-28,-4.173458502573782e-09,4.5444665938283545e-62,-1.6818128640691302e-26,1.1746830326322531e-07,0.0,70.0,255.0,255.0,255.0
2613,130.65,-2.1186052642994377e-64,7.84051882397434e-29,-5.476307516921134e-10,4.337406713862802e-64,-1.6051842955520594e-28,1.1211608595207237e-09,3.1470134669902003e-62,-1.1646444358003841e-26,8.13460336172122e-08,0.0,70.0,255.0,255.0,255.0
2614,130.70000000000002,-1.489379656455925e-64,5.511885309295e-29,-3.849844586738561e-10,1.5324381118685966e-63,-5.671235725289523e-28,3.961144859147439e-09,1.1906933921949776e-62,-4.4065093731246064e-27,3.077781068471894e-08,0.0,70.0,255.0,255.0,255.0
2615,130.75,-5.86167152430841e-65,2.169283098684816e-29,-1.515162657773694e-10,1.624434063581258e-63,-6.011693668676666e-28,4.198941927992618e-09,-4.3097242064456063e-63,1.594939573509847e-27,-1.1140053064778578e-08,0.0,70.0,255.0,255.0,255.0
